,ARENA RACING / TRIATHLON / COMPRESSION 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SKU,EAN,Article,Style,Style Description,Colorway,Colorway Description,Collection Type,Teamline,Teamline Colorway,Carry Over Style,Carry Over Colorway,Segment,Product Type,Usage Environment,Usage Purpose,Consumer Target,Item,Style Composition,Packaging Sustainability,Product Sustainability,Back,Material Subtype,Product Line,Sizes Overview,Size,FRA size,GER size,ITA size,UK size,USA size,Net weight,Gross weight,Packaging Weight,Packaging Depth,Packaging Height,Packaging Width,Backbone,Fedas,Fedas Colorway,Fedas Size Range,Taric,Potential Made In
,006962_100_65,3468337340690,006962100,006962,POWERSKIN PRIMO JAMMER,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,,," 55, 60, 65, 70, 75, 80, 85",65,65	,1	,40	,26	,26	,135,328,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6211110000,Slovakia
,006962_100_70,3468337340706,006962100,006962,POWERSKIN PRIMO JAMMER,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,,," 55, 60, 65, 70, 75, 80, 85",70,70	,2	,42	,28	,28	,135,328,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6211110000,Slovakia
,006962_100_75,3468337340713,006962100,006962,POWERSKIN PRIMO JAMMER,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,,," 55, 60, 65, 70, 75, 80, 85",75,75	,3	,44	,30	,30	,135,328,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6211110000,Slovakia
,006962_100_80,3468337340720,006962100,006962,POWERSKIN PRIMO JAMMER,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,,," 55, 60, 65, 70, 75, 80, 85",80,80	,4	,46	,32	,32	,135,328,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6211110000,Slovakia
,006962_100_85,3468337340737,006962100,006962,POWERSKIN PRIMO JAMMER,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,,," 55, 60, 65, 70, 75, 80, 85",85,85	,5	,48	,34	,34	,135,328,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6211110000,Slovakia
,006962_110_55,3468337664833,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",55,55	,00	,36	,22	,22	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,006962_110_60,3468337664840,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",60,60	,0	,38	,24	,24	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,006962_110_65,3468337664857,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",65,65	,1	,40	,26	,26	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,006962_110_70,3468337664864,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",70,70	,2	,42	,28	,28	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,006962_110_75,3468337664871,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",75,75	,3	,44	,30	,30	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,006962_110_80,3468337664888,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",80,80	,4	,46	,32	,32	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,006962_110_85,3468337664895,006962110,006962,POWERSKIN PRIMO JAMMER,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"60% Elastane, 40% Polyamide",,,,Woven,PRIMO," 55, 60, 65, 70, 75, 80, 85",85,85	,5	,48	,34	,34	,135,328,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6211110000,Slovakia
,007767_100_28,3468337354123,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",28,28,26,32,22,22,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_30,3468337354130,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30,30,28,34,24,24,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_30LT,3468337354147,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30LT,30LT,28LT,34LT,24LT,24LT,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_32,3468337354154,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32,32,30,36,26,26,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_32LT,3468337354161,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32LT,32LT,30LT,36LT,26LT,26LT,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_34,3468337354178,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34,34,32,38,28,28,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_34LT,3468337354185,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34LT,34LT,32LT,38LT,28LT,28LT,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_36,3468337354192,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",36,36,34,40,30,30,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_38,3468337354208,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",38,38,36,42,32,32,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_100_40,3468337354215,007767100,007767,POWERSKIN PRIMO SL CB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",40,40,38,44,34,34,205,398,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007767_110_28,3468337664901,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",28,28,26,32,22,22,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_30,3468337664918,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30,30,28,34,24,24,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_30LT,3468337664925,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30LT,30LT,28LT,34LT,24LT,24LT,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_32,3468337664932,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32,32,30,36,26,26,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_32LT,3468337664949,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32LT,32LT,30LT,36LT,26LT,26LT,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_34,3468337664956,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34,34,32,38,28,28,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_34LT,3468337664963,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34LT,34LT,32LT,38LT,28LT,28LT,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_36,3468337664970,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",36,36,34,40,30,30,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_38,3468337664987,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",38,38,36,42,32,32,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007767_110_40,3468337664994,007767110,007767,POWERSKIN PRIMO SL CB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Closed,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",40,40,38,44,34,34,205,398,193,6.2,17,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_100_28,3468337352310,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",28,28,26,32,22,22,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_30,3468337352327,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30,30,28,34,24,24,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_30LT,3468337352334,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30LT,30LT,28LT,34LT,24LT,24LT,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_32,3468337352341,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32,32,30,36,26,26,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_32LT,3468337352358,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32LT,32LT,30LT,36LT,26LT,26LT,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_34,3468337352365,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34,34,32,38,28,28,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_34LT,3468337352372,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34LT,34LT,32LT,38LT,28LT,28LT,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_36,3468337352389,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",36,36,34,40,30,30,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_38,3468337352396,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",38,38,36,42,32,32,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_100_40,3468337352402,007768100,007768,POWERSKIN PRIMO SL OB,100,BLACK - TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",40,40,38,44,34,34,200,393,193,6.5,17.5,12.5,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6211120000,Slovakia
,007768_110_28,3468337665007,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",28,28,26,32,22,22,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_30,3468337665014,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30,30,28,34,24,24,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_30LT,3468337665021,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",30LT,30LT,28LT,34LT,24LT,24LT,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_32,3468337665038,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32,32,30,36,26,26,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_32LT,3468337665045,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",32LT,32LT,30LT,36LT,26LT,26LT,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_34,3468337665052,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34,34,32,38,28,28,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_34LT,3468337665069,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",34LT,34LT,32LT,38LT,28LT,28LT,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_36,3468337665076,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",36,36,34,40,30,30,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_38,3468337665083,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",38,38,36,42,32,32,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,007768_110_40,3468337665090,007768110,007768,POWERSKIN PRIMO SL OB,110,FUTURE DUSK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"60% Elastane, 40% Polyamide",,,Open,Woven,PRIMO," 28, 30, 30LT, 32, 32LT, 34, 34LT, 36, 38, 40",40,40,38,44,34,34,200,393,193,6.3,17.2,12.6,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15,6211120000,Slovakia
,008603_100_28,3468337592532,008603100,008603,POWERSKIN IMPULSO OB,100,BLACK_TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"76% Polyamide, 24% Elastane",,,Open,Woven,IMPULSO," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,113,169,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6112419000,Moldova
,008603_100_30,3468337592549,008603100,008603,POWERSKIN IMPULSO OB,100,BLACK_TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"76% Polyamide, 24% Elastane",,,Open,Woven,IMPULSO," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,113,169,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6112419000,Moldova
,008603_100_32,3468337592556,008603100,008603,POWERSKIN IMPULSO OB,100,BLACK_TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"76% Polyamide, 24% Elastane",,,Open,Woven,IMPULSO," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,113,169,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6112419000,Moldova
,008603_100_34,3468337592563,008603100,008603,POWERSKIN IMPULSO OB,100,BLACK_TEAL,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"76% Polyamide, 24% Elastane",,,Open,Woven,IMPULSO," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,113,169,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15,6112419000,Moldova
