Sales Document,Article Number,EAN/UPC,Style code,Style Description,Color Code,Color Description,Size,Req. Segment,Delivery Open Quantity,Sales Document Type (C),Sales Document Type (D),Customer Reference,VENDOR,Created on,Doc. Date,Requested delivery date,Season,Order Window,First confirmed delivery date,Last confirmed delivery date,Effective Date,Shipping Cond. (C),Shipping Conditions,Item,Item Type (C),Item Type (D),Article Description,Size Conversion,Size sorting,Base Unit of Measure,SU,Allocation UoM,Order quantity (BU),Cumltv Confd Qty (BU),Delivered Quantity,Order Quantity (SU),Cumltv Confd Qty(SU),Delivered Quantity (SU),Delivery Open Quantity (SU),Assigned on stock,Assigned on PO,Open Item (Delivery),Goods Movement Quantity (BU),Goods Movement Completed,Invoice Quantity (BU),Invoice Completed,Material Group (C),Material Group (D),Backbone (C),Backbone (D),Backbone Lev.1 (C),Backbone Level 1 (D),Backbone Lev.2 (C),Backbone Level 2 (D),Backbone Lev.3 (C),Backbone Level 3 (D),Backbone Lev.4 (C),Backbone Level 4 (D),Backbone Lev.5 (C),Backbone Level 5 (D),Document currency,Sales Order total Net Value,Sales item Net Value,Tax Amount,Total discounts,Shipped total amount,Outstanding total amount,Unit Net Price,Unit Price List,Pice list total,Unit Manual Price (ZP01),Ship.cost,Cost,Total Manual Price (ZP01),Sales Margin,ZDH0 - Customer Discount %,ZDH0 - Customer Discount,ZDH1 - Customer Disc. finan %,ZDH1 - Customer Disc. finan,ZDH2 - Discount ship. type (%),ZDH2 - Discount ship. type,ZDH3 - Manual disocunt head (%,ZDH3 - Manual disocunt head,ZDH4 - Bonus Off Invoice (%),ZDH4 - Bonus Off Invoice,ZDH5 - Cust/Buyng Gr. Disc (%),ZDH5 - Cust/Buyng Gr. Disc,ZDH6 - Head Disc-ReplaceAll(%),ZDH6 - Head Disc-ReplaceAll,ZFH1 - Bonus finan.customer (%,ZFH1 - Bonus finan.customer,ZBH1 - Bonus econ. customer %,ZBH1 - Bonus econ. customer,ZDI0 - Manual disc. item (%),ZDI0 - Manual disc. item,ZDI1 - Manual disc. item 1 (%),ZDI1 - Manual disc. item 1,ZDI2 - Manual disc. item 2 (%),ZDI2 - Manual disc. item 2,ZDI3 - Item Disc. backbone (%),ZDI3 - Disc. item backbone,ZDI4 - Item Disc. backbone2 (%,ZDI4 - Item Disc. backbone2,ZDI5 - Threshold Item Disc. (%,ZDI5 - Threshold Item Disc.,ZDI6 - Item Disc. GammePack (%,ZDI6 - Item Disc. GammePack,ZFI1 -(M)Item PaymentBonus (%),ZFI1 - (M)Item PaymentBonus,ZBI1 - Bonus econ. manual (%),ZBI1 - Bonus econ. manual,ZEC0 - Item discount ECommerce,ZEC0 - Item discount ECommerce,ZEC1 - WEB Contribution (%),ZEC1 - WEB Contribution,ZEC2 - Fee Increase Triboo (%),ZEC2 - Fee Increase Triboo,ZMK0 - Item discount MK (%),ZMK0 - Item discount MK,Z100 - Free of charge discount,Z100 - Free of charge discount,Unit Retail Price,Retail Price total,Delivery Priority,Delivery Priority,Incoterms,IncotePmPayment method (D),Incoterms location 1,Payment Terms (C),Payment terms (D),Payment Method (C),Payment method (D),Supplier code (C),Supplier (D),Purchasing Document,First active season,Purchase order item,Last Season,Last Season Year,Leftover,SOB,Profit Center,ONLINE sales (C),ONLINE sales (D),Channel reporting (C),Channel reporting (D),Shop type / Channel (C),Shop type / Channel (D),Buying Group (C),Buying group (D),Customer reporting (C),Customer reporting (D),Partner Program (C),Partner Program (D),DTC Article (C),DTC Article (D),DTC customer (C),DTC customer (D),Marketing Line (C),MarkChaIAllnAlloBuoBuying grou,Item Classification (C),Item Classification (D),Customer Group (C),Customer Group (D),Allocation rank (C),Allocation rank (D),Textile,Grp9,Customer Group 9,Reason for Rejection,Reason for Rejection of Sales,Delivery Block (Header),Delivery Block (Document Heade,Delivery block (Item),Delivery block (Item Level),Billing Block,Billing Block in SD Document,Credit check status,Blocco consegna (testata),Incompletion Status (Header),Incompletion Status (Item),Incompletion Status (Item),Incomplete status,Doc.Cat.,SD Document Category,ZRIT - Ritenuta d'acconto (%),ZRIT - Ritenuta d'acconto,ZCH1 - Commission,ZCH1 - Commission (%),Item Net Value incl. ZRIT
1200665609,011938_100_44-45,3468337923848,011938,POWERFIN PRO II FLEX,100,100-MIDNIGHT_BLUE,44-45,PXXIL00,18,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,50,,Standard Item,POWERFIN PRO II FLEX MIDNIGHT_BLUE 44-45,,13,PC,PC,PC,18,18,0,18,18,0,18,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,322.38,0,363.47,0,322.38,17.91,38.1,685.8,0,,378.18,0,-55.8,0,0,0,0,53,363.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1440,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,50,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,322.38
1200665609,011938_100_46-47,3468337923855,011938,POWERFIN PRO II FLEX,100,100-MIDNIGHT_BLUE,46-47,PXXIL00,9,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,60,,Standard Item,POWERFIN PRO II FLEX MIDNIGHT_BLUE 46-47,,14,PC,PC,PC,9,9,0,9,9,0,9,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,161.19,0,181.74,0,161.19,17.91,38.1,342.9,0,,0,0,161.19,0,0,0,0,53,181.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,720,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,60,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,161.19
1200665609,011938_200_36-37,3468337923862,011938,POWERFIN PRO II FLEX,200,200-SHIMMERED_WATER,36-37,PXXIL00,9,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,70,,Standard Item,POWERFIN PRO II FLEX SHIMMERED_WATER 36-,,9,PC,PC,PC,9,9,0,9,9,0,9,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,161.19,0,181.74,0,161.19,17.91,38.1,342.9,0,,0,0,161.19,0,0,0,0,53,181.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,720,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,70,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,161.19
1200665609,011938_200_38-39,3468337923879,011938,POWERFIN PRO II FLEX,200,200-SHIMMERED_WATER,38-39,PXXIL00,18,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,80,,Standard Item,POWERFIN PRO II FLEX SHIMMERED_WATER 38-,,10,PC,PC,PC,18,18,0,18,18,0,18,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,322.38,0,363.47,0,322.38,17.91,38.1,685.8,0,,0,0,322.38,0,0,0,0,53,363.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1440,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,80,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,322.38
1200665609,011938_200_40-41,3468337923886,011938,POWERFIN PRO II FLEX,200,200-SHIMMERED_WATER,40-41,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,90,,Standard Item,POWERFIN PRO II FLEX SHIMMERED_WATER 40-,,11,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,90,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
1200665609,011938_200_42-43,3468337923893,011938,POWERFIN PRO II FLEX,200,200-SHIMMERED_WATER,42-43,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,100,,Standard Item,POWERFIN PRO II FLEX SHIMMERED_WATER 42-,,12,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,100,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
1200665609,011938_200_44-45,3468337923909,011938,POWERFIN PRO II FLEX,200,200-SHIMMERED_WATER,44-45,PXXIL00,18,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,110,,Standard Item,POWERFIN PRO II FLEX SHIMMERED_WATER 44-,,13,PC,PC,PC,18,18,0,18,18,0,18,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,322.38,0,363.47,0,322.38,17.91,38.1,685.8,0,,378.18,0,-55.8,0,0,0,0,53,363.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1440,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,110,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,322.38
1200665609,011938_200_46-47,3468337923916,011938,POWERFIN PRO II FLEX,200,200-SHIMMERED_WATER,46-47,PXXIL00,9,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,120,,Standard Item,POWERFIN PRO II FLEX SHIMMERED_WATER 46-,,14,PC,PC,PC,9,9,0,9,9,0,9,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,161.19,0,181.74,0,161.19,17.91,38.1,342.9,0,,0,0,161.19,0,0,0,0,53,181.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,720,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,120,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,161.19
1200665609,011938_400_36-37,3468337923985,011938,POWERFIN PRO II FLEX,400,400-BLACK,36-37,PXXIL00,9,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,130,,Standard Item,POWERFIN PRO II FLEX BLACK 36-37,,9,PC,PC,PC,9,9,0,9,9,0,9,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,161.19,0,181.74,0,161.19,17.91,38.1,342.9,0,,0,0,161.19,0,0,0,0,53,181.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,720,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,130,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,161.19
1200665609,011938_400_38-39,3468337923992,011938,POWERFIN PRO II FLEX,400,400-BLACK,38-39,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,140,,Standard Item,POWERFIN PRO II FLEX BLACK 38-39,,10,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,140,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
1200665609,011938_400_40-41,3468337924005,011938,POWERFIN PRO II FLEX,400,400-BLACK,40-41,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,150,,Standard Item,POWERFIN PRO II FLEX BLACK 40-41,,11,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,150,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
1200665609,011938_400_42-43,3468337924012,011938,POWERFIN PRO II FLEX,400,400-BLACK,42-43,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,160,,Standard Item,POWERFIN PRO II FLEX BLACK 42-43,,12,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,160,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
1200665609,011938_400_44-45,3468337924029,011938,POWERFIN PRO II FLEX,400,400-BLACK,44-45,PXXIL00,18,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,170,,Standard Item,POWERFIN PRO II FLEX BLACK 44-45,,13,PC,PC,PC,18,18,0,18,18,0,18,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,322.38,0,363.47,0,322.38,17.91,38.1,685.8,0,,378.18,0,-55.8,0,0,0,0,53,363.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1440,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,170,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,322.38
1200665609,011938_400_46-47,3468337924036,011938,POWERFIN PRO II FLEX,400,400-BLACK,46-47,PXXIL00,9,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,180,,Standard Item,POWERFIN PRO II FLEX BLACK 46-47,,14,PC,PC,PC,9,9,0,9,9,0,9,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,161.19,0,181.74,0,161.19,17.91,38.1,342.9,0,,0,0,161.19,0,0,0,0,53,181.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,720,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,180,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,161.19
1200733749,010231_800_TU,3468337653851,010231,ARENA ONE GO BACKPACK 45L,800,800-ICE,TU,PXXIL00,60,ZA01,Pre order,ex1200712643_DROR WI,Quanzhou Zhenglong Bags & Garments,46084,46084,46192,FW26,W5,46198,46198,875,,(MTO) Direct,10,,Standard Item,ARENA ONE GO BACKPACK 45L ICE TU,,1,PC,PC,PC,60,60,0,60,60,0,60,0,0,X,0,,0,,201040113,EQ/Dry-land Equipment/Bags/NA/Backpack,02.001.004.001.013,Backpack,02,Equipment,02.001,Dry-land Equipment,02.001.004,Bags,02.001.004.001,N/A,02.001.004.001.013,Backpack,EUR,1006.8,1006.8,0,1135.58,0,1006.8,16.78,35.71,2142.6,0,,639.6,0,367.2,0,0,0,0,53,1135.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4500,0,,FOB,Free on Board,XIAMEN (China),0010,Immediate,L,Bank Transfer Customer,5000044,Quanzhou Zhenglong Bags & Garments,5200004767,FW25,10,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID32,Backpack,18142,Sport and More LTD,100,,Y,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,1006.8
1200801748,011584_505_28,3468337935681,011584,POWERSKIN VELOCE LE OB,505,505-MIDNIGHT BLUE,28,PXXXX00,3,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,120,,Standard Item,POWERSKIN VELOCE LE OB MIDNIGHT BLUE 28,,5,PC,PC,PC,3,3,0,3,3,0,3,0,3,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,374.79,0,332.35,0,374.79,124.93,235.71,707.13,0,,0,0,374.79,0,0,0,0,47,332.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1485,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,FW25,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,374.79
1200801748,011584_505_30,3468337935698,011584,POWERSKIN VELOCE LE OB,505,505-MIDNIGHT BLUE,30,PXXXX00,3,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,130,,Standard Item,POWERSKIN VELOCE LE OB MIDNIGHT BLUE 30,,7,PC,PC,PC,3,3,0,3,3,0,3,0,3,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,374.79,0,332.35,0,374.79,124.93,235.71,707.13,0,,0,0,374.79,0,0,0,0,47,332.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1485,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,FW25,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,374.79
