,AQUA GLEAM Limited Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master Data - Distributors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SKU,Article,EAN,Style,Style Description,Colorway,Colorway Description,Collection Type,Teamline,Teamline Colorway,Carry Over Style,Carry Over Colorway,Segment,Product Type,Usage Environment,Usage Purpose,Consumer Target,Style Composition,Product Sustainability,Item,Lining,Back,Material Subtype,Product Line,Backbone description,Sizes Overview,Size,FRA size,GER size,ITA size,UK size,USA size,Packaging Sustainability,Net Weight,Gross Weight,InnerBox Pcs,Packaging Weight,Packaging Depth,Packaging Height,Packaging Width,Taric,Fedas,Fedas Colorway,Fedas Size Range,Made-In,AINT EUR SWP,AINT EUR RSP
,011639_508_32,011639508,3468337883746,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",32,32	,30	,36	,26	,26	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_34,011639508,3468337883753,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",34,34	,32	,38	,28	,28	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_36,011639508,3468337883760,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",36,36	,34	,40	,30	,30	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_38,011639508,3468337883777,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",38,38	,36	,42	,32	,32	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_40,011639508,3468337883784,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",40,40	,38	,44	,34	,34	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_42,011639508,3468337883791,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",42,42	,40	,46	,36	,36	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_44,011639508,3468337883807,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",44,44	,42	,48	,38	,38	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_46,011639508,3468337883814,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",46,46	,44	,50	,40	,40	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_26,011640508,3468337884941,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",26,26	,116JR	,30	,20	,20	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_28,011640508,3468337884958,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",28,28	,128JR	,32	,22	,22	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_30,011640508,3468337884965,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",30,30	,152JR	,34	,24	,24	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_32,011640508,3468337884972,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",32,32	,30	,36	,26	,26	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_34,011640508,3468337884989,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",34,34	,32	,38	,28	,28	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_36,011640508,3468337884996,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",36,36	,34	,40	,30	,30	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_38,011640508,3468337885009,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",38,38	,36	,42	,32	,32	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_40,011640508,3468337885016,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",40,40	,38	,44	,34	,34	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_42,011640508,3468337885023,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",42,42	,40	,46	,36	,36	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_44,011640508,3468337885030,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",44,44	,42	,48	,38	,38	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_46,011640508,3468337885047,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",46,46	,44	,50	,40	,40	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011640_508_48,011640508,3468337885054,011640,W ARENA WAVE SWIMSUIT LIGHTDROP BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,Light Drop,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48",48,48	,46	,52	,42	,42	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011643_508_100,011643508,3468337887263,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",100,100,8,54,40,40,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_65,011643508,3468337887270,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",65,65,1,40,26,26,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_70,011643508,3468337887287,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",70,70,2,42,28,28,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_75,011643508,3468337887294,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",75,75,3,44,30,30,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_80,011643508,3468337887300,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",80,80,4,46,32,32,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_85,011643508,3468337887317,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",85,85,5,48,34,34,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_90,011643508,3468337887324,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",90,90,6,50,36,36,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011643_508_95,011643508,3468337887331,011643,M ARENA WAVE SWIM JAMMER,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Jammer,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Jammer,"65, 70, 75, 80, 85, 90, 95, 100",95,95,7,52,38,38,,100,114,0,14,3,25,20,6112319000,215534,11222,14.40,Cambodia,24.761900000000001,52
,011647_508_100,011647508,3468337890744,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",100,100,8,54,40,40,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_105,011647508,3468337890751,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",105,105,9,56,42,42,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_110,011647508,3468337890768,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",110,110,10,58,44,44,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_55,011647508,3468337890775,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",55,55,128JR,36,22,22,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_60,011647508,3468337890782,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",60,60,140JR,38,24,24,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_65,011647508,3468337890799,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",65,65,1,40,26,26,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_70,011647508,3468337890805,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",70,70,2,42,28,28,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_75,011647508,3468337890812,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",75,75,3,44,30,30,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_80,011647508,3468337890829,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",80,80,4,46,32,32,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_85,011647508,3468337890836,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",85,85,5,48,34,34,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_90,011647508,3468337890843,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",90,90,6,50,36,36,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,011647_508_95,011647508,3468337890850,011647,M ARENA WAVE SWIM BRIEFS,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,Brief,Pool,Training,Man,100% Polyester,51% RECYCLED POLYESTER,,Front Lining,,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - MAN - Brief,"55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110",95,95,7,52,38,38,,55,69,0,14,3,25,20,6112319000,215684,11242,14.40,Cambodia,20,42
,1E368_285_TU,1E368285,3468337922605,1E368,Print 2,285,ARENA AQUA GLEAM,Global,N,N,Y,N,Equipment,Swim Caps,Pool,Training,Uni Adult,100% Silicone,,Flat Cap,,,,,Equipment - Water Equipment - Swim Caps - Adult - Flat Cap,TU,TU,TU	,NS	,NS	,NS	,NS	,,48,135,12,87,0.5,21,15,6506910000,215601,31242,99.98,China,7.6190499999999997,16
